Timestamp,AbsoluteLoad,AirFlowRate,AmbientTemp,CoolantTemp,EngineLoad,EngineOilTemp,FuelLevel,RPM,Speed,ThrottlePosition,Ax,Ay,Az,Gx,Gy,Gz,IntakeTemp
1677280734,10.588235294117647,4.46,,82.0,41.1764705882353,,,1077.25,50.0,16.07843137254902,-0.11181640625,-0.18115234375,0.845947265625,0.7557251908396947,0.5267175572519084,-0.3511450381679389,10.0
1677280735,10.980392156862745,3.92,,82.0,41.568627450980394,,,912.5,44.0,15.686274509803921,-0.10546875,-0.2548828125,0.958740234375,-0.4961832061068702,0.11450381679389313,-0.2595419847328244,10.0
1677280736,12.549019607843137,3.9,,82.0,43.529411764705884,,,779.5,38.0,15.686274509803921,-0.0966796875,-0.262939453125,1.02734375,-0.3053435114503817,0.5954198473282443,-0.2748091603053435,10.0
1677280737,13.333333333333334,3.84,,82.0,45.490196078431374,,,717.0,29.0,15.686274509803921,0.01171875,-0.19921875,1.02783203125,1.9312977099236641,0.4961832061068702,-0.8091603053435115,10.0
1677280738,14.901960784313726,4.84,,82.0,47.05882352941177,,,785.0,24.0,16.07843137254902,0.077392578125,-0.143798828125,1.02587890625,0.2900763358778626,0.20610687022900764,-2.0839694656488548,10.0
1677280739,43.529411764705884,25.82,,82.0,74.90196078431373,,,1469.5,23.0,25.49019607843137,0.168701171875,-0.01708984375,0.935546875,-0.04580152671755725,0.6793893129770993,-1.984732824427481,10.0
1677280740,20.0,16.5,,82.0,73.33333333333333,,,1615.5,25.0,17.647058823529413,-0.048583984375,0.05517578125,0.913330078125,-0.25190839694656486,0.3282442748091603,-0.4122137404580153,9.0
1677280742,11.372549019607844,5.26,,82.0,41.568627450980394,,,1178.75,29.0,16.470588235294116,-0.234375,-0.04345703125,1.00537109375,-0.06870229007633588,0.46564885496183206,1.3358778625954197,9.0
1677280743,20.392156862745097,8.31,,81.0,47.450980392156865,,,977.25,28.0,18.431372549019606,-0.2958984375,-0.04736328125,1.04541015625,-0.1984732824427481,0.3816793893129771,2.114503816793893,9.0
1677280744,35.294117647058826,19.98,,81.0,73.33333333333333,,,1425.0,29.0,23.137254901960784,-0.4091796875,0.0595703125,1.005859375,-0.2366412213740458,0.31297709923664124,2.9923664122137406,9.0
